customer_id,gender,senior_citizen,partner,dependents,tenure_months,internet_service,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
C101339,Female,0,0,0,27,DSL,One year,0,Credit card,51.28,1409.12,0
C101340,Female,1,1,0,37,Fiber optic,Two year,1,Electronic check,96.29,3569.29,1
C101341,Male,1,0,0,50,Fiber optic,Month-to-month,1,Bank transfer,99.02,4963.02,0
C101342,Female,1,0,0,17,Fiber optic,Month-to-month,0,Electronic check,85.54,1434.08,0
C101343,Male,0,0,0,1,None,Month-to-month,1,Electronic check,23.17,51.14,0
C101344,Male,0,1,0,43,DSL,Month-to-month,1,Credit card,66.42,2902.39,0
C101345,Male,0,0,0,72,Fiber optic,Two year,1,Credit card,92.88,6723.82,0
C101346,Female,1,1,0,62,DSL,Month-to-month,0,Credit card,66.96,4170.99,1
C101347,Female,0,0,1,0,DSL,Two year,1,Mailed check,67.31,58.89,0
C101348,Female,0,0,1,43,Fiber optic,Two year,0,Credit card,92.71,3974.07,0
C101349,Female,0,1,0,38,DSL,Month-to-month,0,Bank transfer,54.46,2063.89,1
C101350,Male,0,0,0,31,DSL,Month-to-month,1,Bank transfer,69.3,2122.74,0
C101351,Male,1,0,0,48,Fiber optic,Two year,1,Electronic check,83.37,4011.37,0
C101352,Female,0,0,0,31,DSL,Month-to-month,0,Electronic check,39.92,1139.64,0
C101353,Female,0,0,1,66,Fiber optic,Two year,0,Electronic check,81.3,5346.94,1
C101354,Male,0,0,1,66,DSL,Month-to-month,1,Bank transfer,57.57,3802.01,0
C101355,Female,0,0,0,47,Fiber optic,Month-to-month,0,Credit card,86.93,4173.27,1
C101356,Male,0,0,1,33,Fiber optic,Month-to-month,0,Bank transfer,91.7,3026.25,1
C101357,Female,1,1,0,43,Fiber optic,Month-to-month,0,Electronic check,86.54,3722.66,1
C101358,Male,0,0,0,65,Fiber optic,One year,0,Credit card,101.07,6540.38,0
C101359,Female,0,0,1,21,None,Month-to-month,1,Electronic check,22.8,538.98,0
C101360,Male,0,1,0,63,DSL,Month-to-month,0,Credit card,44.1,2749.83,0
C101361,Female,0,0,0,43,Fiber optic,Month-to-month,1,Mailed check,89.22,3907.61,1
C101362,Male,0,1,1,4,None,Month-to-month,0,Bank transfer,20.64,56.66,0
C101363,Female,0,0,0,54,Fiber optic,Two year,1,Electronic check,78.31,4261.7,0
C101364,Female,1,1,0,14,None,Two year,1,Electronic check,24.62,342.7,0
C101365,Male,0,1,0,37,Fiber optic,One year,0,Mailed check,78.73,2893.33,0
C101366,Female,0,0,0,69,Fiber optic,Two year,0,Mailed check,79.52,5522.22,0
C101367,Female,0,1,0,56,DSL,Month-to-month,1,Electronic check,74.18,4200.58,1
C101368,Female,0,1,0,51,DSL,Month-to-month,1,Bank transfer,62.99,3206.0,0
C101369,Female,0,1,0,5,Fiber optic,Month-to-month,0,Electronic check,82.88,413.55,1
C101370,Female,1,0,0,62,Fiber optic,Two year,0,Credit card,97.78,6047.92,0
C101371,Male,0,0,0,24,Fiber optic,Month-to-month,1,Mailed check,84.64,2039.2,1
C101372,Female,1,0,1,3,None,Two year,0,Mailed check,18.0,15.69,0
C101373,Male,0,1,0,70,DSL,Month-to-month,0,Bank transfer,49.39,3363.03,0
C101374,Male,0,0,0,13,Fiber optic,Month-to-month,0,Credit card,84.36,1031.22,0
C101375,Female,0,0,1,23,None,Month-to-month,1,Electronic check,18.0,406.26,0
C101376,Male,0,1,0,10,None,Month-to-month,0,Bank transfer,18.0,142.55,1
C101377,Male,1,0,0,45,Fiber optic,Month-to-month,0,Credit card,81.95,3683.63,0
C101378,Male,0,1,0,63,Fiber optic,Two year,0,Mailed check,94.06,5907.84,0
C101379,Female,0,0,0,37,None,One year,1,Electronic check,37.33,1356.49,0
C101380,Female,0,1,1,63,Fiber optic,Month-to-month,1,Electronic check,92.28,5790.93,0
C101381,Female,1,0,0,68,DSL,One year,1,Credit card,61.97,4247.81,1
C101382,Male,0,0,1,63,DSL,Month-to-month,1,Electronic check,57.44,3626.95,1
C101383,Male,0,1,0,11,Fiber optic,Two year,1,Electronic check,90.11,1045.98,1
C101384,Male,0,0,0,15,Fiber optic,Month-to-month,1,Credit card,101.26,1522.51,1
C101385,Female,1,0,0,21,Fiber optic,One year,1,Credit card,88.13,1783.88,1
C101386,Male,0,0,0,46,Fiber optic,Month-to-month,1,Mailed check,83.3,3795.27,1
C101387,Female,0,1,0,62,Fiber optic,Month-to-month,0,Electronic check,83.74,5195.91,0
C101388,Male,1,0,0,22,Fiber optic,One year,1,Bank transfer,84.87,1875.61,0
C101389,Female,0,0,0,48,DSL,Month-to-month,0,Credit card,64.39,3070.21,0
C101390,Male,0,0,1,13,Fiber optic,One year,0,Electronic check,78.89,997.72,0
C101391,Male,0,0,1,39,DSL,Month-to-month,0,Electronic check,63.25,2445.47,0
C101392,Female,0,1,0,56,Fiber optic,Month-to-month,1,Credit card,91.55,5121.74,0
C101393,Female,0,0,1,28,Fiber optic,Month-to-month,1,Credit card,89.75,2511.28,1
C101394,Male,0,1,0,11,Fiber optic,One year,1,Mailed check,78.31,822.98,0
C101395,Female,0,1,0,30,Fiber optic,Month-to-month,1,Credit card,85.8,2582.62,0
C101396,Male,0,1,0,55,None,Month-to-month,0,Bank transfer,20.79,1151.75,0
C101397,Male,0,1,0,68,None,Month-to-month,1,Credit card,26.41,1792.03,0
C101398,Male,0,0,0,44,DSL,Month-to-month,0,Electronic check,54.67,2381.3,1
C101399,Female,0,1,0,48,DSL,One year,1,Mailed check,71.95,3477.11,0
C101400,Female,0,1,1,30,DSL,Two year,0,Bank transfer,61.5,1891.33,1
C101401,Female,0,1,0,67,DSL,Month-to-month,0,Mailed check,47.05,3136.66,0
C101402,Male,0,0,1,63,DSL,Month-to-month,1,Electronic check,51.36,3213.68,0
C101403,Female,0,0,0,70,None,Month-to-month,0,Bank transfer,34.64,2441.11,0
C101404,Female,0,1,0,63,None,One year,0,Bank transfer,23.56,1443.31,0
C101405,Female,0,0,0,39,DSL,One year,1,Electronic check,58.88,2251.64,0
C101406,Male,1,1,0,70,Fiber optic,Month-to-month,1,Mailed check,96.03,6699.39,0
C101407,Female,0,0,0,44,None,One year,0,Bank transfer,23.79,1057.59,0
C101408,Male,0,0,1,43,Fiber optic,Month-to-month,1,Bank transfer,77.44,3299.1,0
C101409,Male,0,0,0,47,None,Month-to-month,1,Mailed check,18.0,845.34,1
C101410,Male,0,0,0,13,None,Month-to-month,0,Electronic check,30.02,319.93,0
C101411,Male,0,0,1,61,None,Month-to-month,1,Electronic check,43.24,2659.23,0
C101412,Male,0,1,0,26,Fiber optic,Month-to-month,1,Credit card,93.72,2487.14,1
C101413,Male,1,1,1,48,Fiber optic,Month-to-month,1,Credit card,83.94,3997.27,1
C101414,Female,0,1,0,61,DSL,Month-to-month,1,Bank transfer,60.19,3687.13,0
C101415,Male,0,1,0,8,None,Month-to-month,1,Bank transfer,27.39,211.84,0
C101416,Male,0,1,0,21,DSL,Month-to-month,1,Electronic check,45.84,966.36,0
C101417,Male,0,0,0,68,Fiber optic,Month-to-month,1,Mailed check,87.19,5920.31,0
C101418,Male,1,1,0,26,DSL,Two year,1,Mailed check,66.67,1722.8,1
C101419,Male,0,1,0,48,Fiber optic,Month-to-month,1,Mailed check,101.18,4827.48,0
C101420,Male,0,1,1,40,DSL,Month-to-month,0,Electronic check,68.73,2710.95,0
C101421,Female,0,0,1,63,Fiber optic,Month-to-month,1,Electronic check,102.44,6492.2,0
C101422,Female,0,1,0,37,Fiber optic,Month-to-month,1,Credit card,100.44,3657.51,0
C101423,Female,0,0,0,31,Fiber optic,Month-to-month,1,Bank transfer,98.16,3042.31,0
C101424,Female,0,0,1,1,Fiber optic,Month-to-month,1,Credit card,87.21,84.97,1
C101425,Female,0,1,0,34,Fiber optic,Month-to-month,0,Bank transfer,87.76,2982.2,1
C101426,Female,0,1,0,42,Fiber optic,Month-to-month,1,Credit card,73.64,3116.15,0
C101427,Female,0,0,0,50,None,One year,1,Electronic check,28.04,1389.02,0
C101428,Male,0,0,0,56,None,Month-to-month,0,Electronic check,29.53,1676.54,0
C101429,Female,0,1,0,56,Fiber optic,Month-to-month,0,Bank transfer,82.73,4702.39,0
C101430,Male,0,0,1,33,None,Month-to-month,1,Bank transfer,18.0,588.67,0
C101431,Male,0,0,0,5,Fiber optic,Two year,1,Electronic check,99.66,427.18,1
C101432,Female,0,1,1,18,Fiber optic,One year,1,Bank transfer,90.25,1619.51,0
C101433,Female,1,1,1,29,Fiber optic,One year,0,Electronic check,98.76,2855.61,1
C101434,Female,0,0,0,71,Fiber optic,Two year,1,Electronic check,92.94,6612.81,1
C101435,Male,0,1,1,56,Fiber optic,Month-to-month,0,Credit card,95.95,5303.41,0
C101436,Female,0,0,0,65,Fiber optic,Month-to-month,1,Bank transfer,96.3,6270.86,1
C101437,Male,0,0,1,72,DSL,One year,1,Electronic check,56.56,4057.57,0
C101438,Male,1,1,0,9,Fiber optic,Month-to-month,1,Electronic check,82.93,774.47,1
C101439,Male,0,1,0,0,Fiber optic,One year,1,Credit card,83.57,65.42,1
C101440,Female,0,0,0,41,Fiber optic,Month-to-month,0,Credit card,77.27,3198.45,1
C101441,Female,1,0,1,19,None,Month-to-month,1,Electronic check,41.12,728.4,1
C101442,Female,0,0,0,63,DSL,Month-to-month,1,Mailed check,62.34,3928.04,0
C101443,Female,0,0,1,33,DSL,Month-to-month,1,Bank transfer,65.68,2133.43,1
C101444,Female,0,0,0,0,Fiber optic,Month-to-month,1,Electronic check,76.35,59.27,1
C101445,Male,0,0,0,16,DSL,Month-to-month,1,Bank transfer,68.55,1192.0,0
C101446,Male,0,1,0,24,DSL,Month-to-month,1,Electronic check,58.72,1376.05,0
C101447,Male,0,0,0,1,Fiber optic,Month-to-month,0,Electronic check,95.09,82.05,1
C101448,Male,0,1,0,23,DSL,One year,0,Bank transfer,54.52,1213.93,0
C101449,Female,0,1,0,39,Fiber optic,One year,1,Electronic check,97.66,3798.0,1
C101450,Male,0,1,1,65,DSL,One year,0,Bank transfer,67.53,4384.2,0
C101451,Male,0,1,1,47,DSL,Month-to-month,1,Electronic check,58.27,2712.98,0
C101452,Male,0,0,0,6,Fiber optic,Month-to-month,1,Mailed check,98.34,645.21,1
C101453,Male,0,0,0,30,None,Month-to-month,1,Credit card,36.19,1126.13,0
C101454,Female,0,1,0,56,Fiber optic,Month-to-month,0,Mailed check,88.92,4946.38,1
C101455,Female,0,0,1,27,DSL,Month-to-month,1,Bank transfer,54.05,1487.93,0
C101456,Female,0,0,1,41,Fiber optic,Two year,0,Mailed check,91.4,3730.6,1
C101457,Female,0,0,1,71,Fiber optic,Month-to-month,1,Credit card,87.53,6171.6,0
C101458,Male,0,1,1,10,Fiber optic,Month-to-month,1,Bank transfer,87.39,848.78,0
C101459,Female,0,0,0,34,DSL,Month-to-month,1,Electronic check,62.59,2084.1,0
C101460,Male,0,0,0,44,DSL,Month-to-month,0,Electronic check,59.76,2662.38,1
C101461,Male,0,0,1,58,Fiber optic,Month-to-month,0,Bank transfer,78.08,4497.97,0
C101462,Female,0,1,0,61,Fiber optic,One year,1,Credit card,74.88,4612.76,0
C101463,Female,0,0,0,20,Fiber optic,One year,1,Electronic check,73.23,1469.53,0
C101464,Male,0,1,0,34,Fiber optic,One year,1,Bank transfer,89.39,3025.13,0
C101465,Male,1,1,1,60,Fiber optic,Two year,1,Bank transfer,67.61,4039.03,0
C101466,Female,0,0,0,61,Fiber optic,Month-to-month,0,Mailed check,90.81,5600.75,0
C101467,Female,0,0,1,60,Fiber optic,One year,0,Bank transfer,89.05,5343.36,0
C101468,Male,1,1,0,48,Fiber optic,Two year,1,Electronic check,84.58,4042.19,0
C101469,Female,1,1,0,19,DSL,Month-to-month,1,Bank transfer,70.21,1363.86,0
C101470,Male,0,0,0,26,None,One year,1,Credit card,24.92,668.41,0
C101471,Female,0,0,1,47,Fiber optic,Two year,0,Credit card,88.35,4117.87,1
C101472,Female,1,0,0,18,Fiber optic,One year,0,Bank transfer,69.33,1248.12,0
C101473,Female,0,0,1,49,Fiber optic,Month-to-month,1,Mailed check,69.07,3321.13,1
C101474,Male,0,0,0,37,None,Month-to-month,1,Bank transfer,25.12,928.27,0
C101475,Male,0,0,1,32,DSL,One year,1,Credit card,65.38,2103.16,0
C101476,Female,0,0,1,25,None,Two year,1,Mailed check,34.6,880.68,0
C101477,Male,0,1,0,56,DSL,Month-to-month,1,Mailed check,60.58,3357.5,0
C101478,Female,0,1,1,33,DSL,Month-to-month,1,Electronic check,63.97,2085.16,0
C101479,Female,0,1,0,22,None,Month-to-month,1,Bank transfer,33.29,741.04,0
C101480,Female,0,1,1,28,DSL,Month-to-month,0,Mailed check,58.98,1695.21,0
C101481,Female,0,1,1,35,Fiber optic,One year,0,Electronic check,89.7,3142.72,0
C101482,Male,1,0,0,45,Fiber optic,Month-to-month,1,Bank transfer,77.97,3489.12,0
C101483,Female,0,1,0,72,None,Month-to-month,1,Credit card,18.0,1329.96,1
C101484,Male,1,0,1,24,Fiber optic,One year,1,Electronic check,82.73,1990.04,0
C101485,Female,1,0,1,13,DSL,Month-to-month,0,Bank transfer,66.2,866.86,0
C101486,Male,0,1,0,71,Fiber optic,One year,1,Credit card,81.31,5800.93,0
C101487,Female,0,1,1,10,DSL,Month-to-month,0,Credit card,65.21,648.73,0
C101488,Male,0,0,0,65,Fiber optic,Month-to-month,0,Electronic check,76.78,4958.03,1
C101489,Female,1,1,0,10,Fiber optic,Two year,1,Electronic check,82.34,817.99,1
C101490,Female,0,0,0,26,Fiber optic,Month-to-month,1,Mailed check,88.94,2351.36,0
C101491,Male,0,0,0,72,Fiber optic,Month-to-month,0,Electronic check,79.66,5801.76,0
C101492,Male,1,0,0,12,Fiber optic,Month-to-month,1,Mailed check,83.02,953.58,0
C101493,Male,0,0,0,11,Fiber optic,One year,1,Bank transfer,66.13,784.73,1
C101494,Female,1,1,0,44,None,Month-to-month,0,Credit card,31.71,1382.4,1
C101495,Male,0,0,0,13,DSL,Month-to-month,0,Bank transfer,59.05,768.37,0
C101496,Male,0,0,1,1,Fiber optic,Month-to-month,1,Credit card,79.44,138.94,1
C101497,Male,0,1,1,50,Fiber optic,Two year,1,Bank transfer,101.66,5068.66,0
C101498,Female,0,1,1,70,DSL,Month-to-month,1,Bank transfer,55.69,3888.7,0
C101499,Male,0,0,0,55,Fiber optic,Two year,0,Electronic check,80.88,4425.9,0
C101500,Male,1,0,1,70,Fiber optic,One year,1,Credit card,79.31,5553.03,0
C101501,Male,0,0,0,38,Fiber optic,Two year,1,Bank transfer,95.83,3652.45,1
C101502,Female,0,0,0,44,DSL,Month-to-month,0,Electronic check,71.47,3120.63,0
C101503,Female,1,1,1,71,DSL,Month-to-month,1,Electronic check,72.67,5210.33,0
C101504,Male,0,1,0,36,DSL,Two year,1,Bank transfer,72.59,2587.08,0
C101505,Male,0,0,1,2,DSL,Two year,1,Electronic check,57.22,131.88,0
C101506,Male,1,0,0,17,DSL,Two year,0,Credit card,73.38,1248.39,1
C101507,Female,0,0,0,45,None,Two year,0,Electronic check,23.44,1098.33,0
C101508,Female,0,1,0,62,DSL,Month-to-month,0,Bank transfer,47.66,2926.78,0
C101509,Male,0,0,0,44,Fiber optic,Month-to-month,1,Electronic check,83.59,3698.0,0
C101510,Female,0,0,0,29,None,One year,0,Mailed check,27.61,885.43,0
C101511,Female,0,1,0,23,DSL,Month-to-month,1,Credit card,56.84,1256.86,0
C101512,Male,0,1,0,49,None,One year,1,Electronic check,28.18,1349.3,0
C101513,Male,0,0,1,65,DSL,Two year,0,Electronic check,64.29,4251.79,1
C101514,Male,0,0,0,20,Fiber optic,Month-to-month,0,Electronic check,88.28,1760.9,1
C101515,Female,0,0,0,40,None,Month-to-month,0,Electronic check,30.24,1213.58,0
C101516,Female,0,1,0,31,Fiber optic,One year,1,Mailed check,85.56,2640.73,0
C101517,Male,0,0,0,17,DSL,Two year,0,Electronic check,54.18,978.96,0
C101518,Female,0,0,0,29,DSL,Month-to-month,1,Mailed check,50.24,1400.48,0
C101519,Female,0,1,0,6,DSL,Month-to-month,0,Bank transfer,59.3,399.1,0
C101520,Female,1,0,1,38,None,One year,0,Credit card,20.7,734.89,0
C101521,Male,0,0,0,7,DSL,Two year,1,Electronic check,61.05,372.51,1
C101522,Male,0,1,1,34,Fiber optic,One year,1,Credit card,70.44,2356.92,0
C101523,Male,0,0,0,65,Fiber optic,Month-to-month,1,Credit card,74.85,4860.78,1
C101524,Male,0,1,0,10,Fiber optic,Month-to-month,0,Bank transfer,89.08,865.8,1
C101525,Female,1,1,0,18,Fiber optic,Month-to-month,0,Bank transfer,71.92,1267.48,1
C101526,Female,0,0,0,52,Fiber optic,Two year,0,Mailed check,83.48,4308.49,0
C101527,Female,0,1,0,66,Fiber optic,Month-to-month,1,Electronic check,80.35,5271.24,0
C101528,Female,0,1,0,69,Fiber optic,Month-to-month,1,Credit card,79.85,5477.0,0
C101529,Female,0,1,0,8,Fiber optic,Month-to-month,0,Credit card,85.68,693.66,0
C101530,Female,0,1,0,17,Fiber optic,Month-to-month,0,Electronic check,85.23,1426.65,0
C101531,Female,1,0,0,71,Fiber optic,Month-to-month,0,Electronic check,89.37,6251.99,0
C101532,Male,0,0,1,36,Fiber optic,One year,0,Electronic check,76.18,2741.17,0
C101533,Male,0,1,1,60,Fiber optic,Month-to-month,0,Mailed check,77.92,4701.43,0
C101534,Female,0,0,0,1,Fiber optic,One year,0,Credit card,93.99,84.23,1
C101535,Female,0,0,0,8,DSL,Month-to-month,1,Electronic check,60.2,437.47,1
C101536,Male,0,0,0,14,DSL,Two year,1,Bank transfer,64.93,935.1,0
C101537,Male,0,0,1,6,Fiber optic,Month-to-month,0,Credit card,81.02,438.08,1
C101538,Male,0,1,0,65,None,Month-to-month,0,Mailed check,28.64,1850.36,0
C101539,Female,0,1,0,58,DSL,Month-to-month,1,Bank transfer,42.09,2440.45,0
C101540,Male,1,1,1,28,Fiber optic,Two year,0,Mailed check,94.21,2675.65,0
C101541,Female,0,0,0,5,Fiber optic,One year,1,Electronic check,83.36,437.02,0
C101542,Female,1,0,0,7,Fiber optic,One year,1,Bank transfer,77.01,547.42,0
C101543,Female,0,1,1,19,DSL,Month-to-month,1,Electronic check,53.5,1049.07,0
C101544,Female,0,0,1,53,None,Month-to-month,1,Bank transfer,24.89,1278.64,0
C101545,Female,1,1,0,58,DSL,Two year,0,Electronic check,59.12,3484.26,0
C101546,Female,0,1,0,39,None,Month-to-month,0,Credit card,26.13,911.79,0
C101547,Male,0,0,0,66,DSL,One year,1,Bank transfer,52.46,3512.33,0
C101548,Female,0,0,0,67,DSL,Two year,0,Credit card,66.97,4457.55,0
C101549,Female,0,1,0,56,DSL,One year,0,Bank transfer,55.81,3138.67,0
C101550,Female,1,0,0,5,DSL,Month-to-month,1,Bank transfer,57.41,337.75,1
C101551,Female,0,1,0,64,None,Month-to-month,1,Electronic check,25.19,1631.79,0
C101552,Female,0,1,1,66,Fiber optic,Month-to-month,0,Mailed check,90.3,5972.83,0
C101553,Female,0,0,1,40,DSL,Two year,1,Bank transfer,61.73,2499.52,1
C101554,Female,0,1,1,43,None,Two year,0,Bank transfer,20.66,836.58,0
C101555,Male,0,0,0,56,DSL,Month-to-month,1,Bank transfer,59.41,3280.41,0
C101556,Male,1,0,0,43,DSL,Two year,1,Electronic check,71.75,3094.75,0
C101557,Female,0,1,0,25,DSL,Month-to-month,1,Electronic check,70.44,1754.08,0
C101558,Male,1,1,0,50,Fiber optic,Month-to-month,1,Electronic check,89.93,4485.55,0
C101559,Male,0,1,0,57,None,Month-to-month,0,Electronic check,26.19,1536.17,1
C101560,Male,0,1,1,10,DSL,Two year,1,Credit card,80.51,845.4,0
C101561,Male,0,1,0,49,Fiber optic,Month-to-month,0,Bank transfer,88.71,4314.56,0
C101562,Male,0,0,0,12,DSL,Month-to-month,1,Bank transfer,63.44,776.76,0
C101563,Male,1,0,0,41,DSL,Month-to-month,0,Electronic check,58.38,2338.83,1
C101564,Male,0,0,1,7,Fiber optic,Month-to-month,0,Credit card,87.85,559.36,0
C101565,Female,0,0,0,72,Fiber optic,Month-to-month,0,Electronic check,60.64,4334.83,1
C101566,Female,0,0,0,48,Fiber optic,Month-to-month,0,Electronic check,93.22,4472.71,1
C101567,Female,0,1,0,34,DSL,One year,1,Credit card,51.83,1739.36,0
C101568,Female,0,0,1,36,DSL,Two year,1,Bank transfer,56.26,2041.15,1
C101569,Female,1,1,0,45,Fiber optic,Month-to-month,1,Electronic check,75.8,3410.46,1
C101570,Female,0,1,0,9,Fiber optic,Two year,1,Electronic check,81.11,768.98,0
C101571,Male,0,1,1,37,Fiber optic,Two year,1,Mailed check,84.28,3137.46,0
C101572,Male,0,0,1,52,DSL,Two year,0,Bank transfer,67.11,3453.37,0
C101573,Male,0,1,0,19,Fiber optic,Month-to-month,1,Electronic check,97.31,1880.41,0
C101574,Female,0,1,1,34,DSL,Two year,1,Bank transfer,77.53,2605.85,0
C101575,Female,0,0,0,24,Fiber optic,Month-to-month,0,Mailed check,85.82,2074.08,0
C101576,Male,0,0,0,11,Fiber optic,Month-to-month,0,Bank transfer,83.25,898.52,0
C101577,Male,0,0,0,71,DSL,One year,0,Bank transfer,66.24,4749.38,0
C101578,Male,1,1,0,43,Fiber optic,Month-to-month,0,Credit card,78.17,3386.9,1
C101579,Male,1,1,0,28,Fiber optic,One year,1,Electronic check,79.27,2195.32,1
C101580,Male,0,0,1,24,Fiber optic,One year,0,Electronic check,82.06,1955.93,0
C101581,Female,0,1,1,49,None,Month-to-month,1,Electronic check,26.73,1424.2,0
C101582,Female,0,0,0,7,Fiber optic,Month-to-month,0,Electronic check,68.47,435.16,0
C101583,Female,0,0,1,41,DSL,Two year,0,Electronic check,68.54,2784.94,0
C101584,Male,0,1,1,16,Fiber optic,Month-to-month,0,Electronic check,86.92,1367.23,0
C101585,Male,0,1,0,64,Fiber optic,Two year,0,Credit card,91.39,5808.4,0
C101586,Female,0,1,1,57,DSL,One year,1,Credit card,49.44,2781.2,0
C101587,Male,1,0,1,55,Fiber optic,Month-to-month,1,Bank transfer,81.68,4488.6,1
C101588,Female,1,0,1,10,DSL,Month-to-month,1,Mailed check,56.27,579.38,0
C101589,Female,0,0,0,5,DSL,Two year,0,Bank transfer,58.38,236.14,0
C101590,Female,0,0,1,33,DSL,Two year,1,Bank transfer,61.73,2019.54,0
C101591,Female,0,0,1,25,None,Month-to-month,1,Bank transfer,33.96,820.86,0
C101592,Male,0,1,0,52,Fiber optic,Month-to-month,1,Electronic check,87.79,4524.11,0
C101593,Female,0,1,0,51,Fiber optic,Month-to-month,1,Credit card,81.07,4169.42,0
C101594,Male,1,0,0,28,DSL,One year,1,Electronic check,79.5,2199.22,0
C101595,Male,0,0,0,11,None,Month-to-month,0,Electronic check,22.88,203.73,0
C101596,Female,0,0,0,23,None,Month-to-month,0,Mailed check,18.0,444.81,0
C101597,Female,0,0,0,36,Fiber optic,Month-to-month,1,Electronic check,71.92,2632.91,1
C101598,Male,0,1,1,18,Fiber optic,Two year,0,Credit card,85.72,1551.28,0
C101599,Female,0,0,1,23,None,Month-to-month,0,Bank transfer,30.53,669.26,0
C101600,Male,0,1,0,17,DSL,One year,0,Credit card,50.88,855.24,0
C101601,Female,0,0,0,4,DSL,Month-to-month,0,Credit card,65.0,237.07,0
C101602,Male,0,0,0,43,Fiber optic,One year,1,Bank transfer,87.67,3768.08,1
C101603,Male,0,1,0,72,Fiber optic,Month-to-month,0,Credit card,70.81,5123.38,0
C101604,Female,0,0,0,69,Fiber optic,Two year,1,Credit card,92.01,6347.81,0
C101605,Female,0,0,0,67,Fiber optic,One year,1,Electronic check,84.88,5686.84,1
C101606,Male,1,1,1,48,DSL,Month-to-month,0,Electronic check,50.99,2429.56,0
C101607,Female,0,0,0,54,Fiber optic,Month-to-month,0,Mailed check,92.66,5026.91,1
C101608,Female,0,0,0,4,Fiber optic,Month-to-month,0,Bank transfer,92.5,382.89,1
C101609,Female,0,0,1,14,DSL,Month-to-month,0,Credit card,50.82,647.14,0
C101610,Female,0,0,0,51,Fiber optic,Two year,0,Electronic check,87.35,4392.5,1
C101611,Male,0,1,0,72,DSL,Month-to-month,1,Credit card,63.63,4569.75,1
C101612,Male,0,0,0,66,Fiber optic,Two year,0,Bank transfer,84.46,5608.33,0
C101613,Female,0,1,0,46,DSL,Month-to-month,1,Mailed check,57.87,2702.85,1
C101614,Male,1,1,0,7,DSL,Two year,1,Bank transfer,60.81,452.37,0
C101615,Female,0,0,1,70,Fiber optic,Two year,0,Credit card,92.51,6470.43,1
C101616,Female,0,0,0,23,DSL,One year,0,Electronic check,63.27,1506.48,1
C101617,Male,1,0,1,3,Fiber optic,Month-to-month,0,Mailed check,69.58,183.45,1
C101618,Male,0,0,0,56,Fiber optic,Two year,0,Bank transfer,67.85,3787.66,0
C101619,Female,0,0,1,12,Fiber optic,Two year,0,Mailed check,70.14,791.95,0
C101620,Female,0,1,0,22,DSL,Month-to-month,1,Electronic check,51.13,1112.77,0
C101621,Male,0,0,0,49,DSL,Two year,0,Credit card,53.96,2613.88,0
C101622,Male,0,0,0,70,DSL,Two year,0,Electronic check,56.38,4000.43,0
